DATE;HOUR;FACT
07.02.2016;4;123,06
07.02.2016;5;238,02
07.02.2016;6;78
07.02.2016;7;247,74
07.02.2016;8;21,36
07.02.2016;9;311,58
07.02.2016;10;74,34
07.02.2016;11;136,2
07.02.2016;12;213,6
07.02.2016;13;122,1
07.02.2016;14;248,1
07.02.2016;15;442,8
07.02.2016;16;317,76
07.02.2016;17;464,16
07.02.2016;18;84,84
07.02.2016;19;-10,44
07.02.2016;20;640,86
07.02.2016;21;1150,14
07.02.2016;22;1011,78
07.02.2016;23;395,04
08.02.2016;0;1483,44
08.02.2016;1;1432,26
08.02.2016;2;1167,06
08.02.2016;3;928,2
08.02.2016;4;905,58
08.02.2016;5;521,04
08.02.2016;6;200,88
08.02.2016;7;30,78
08.02.2016;8;98,64
08.02.2016;9;94,32
08.02.2016;10;545,52
08.02.2016;11;2667,48
08.02.2016;12;2277,36
08.02.2016;13;2308,74
08.02.2016;14;2557,98
08.02.2016;15;3469,44
08.02.2016;16;2458,74
08.02.2016;17;1729,14
08.02.2016;18;1255,08
08.02.2016;19;1873,98
08.02.2016;20;2122,02
08.02.2016;21;1291,14
08.02.2016;22;1084,98
08.02.2016;23;996,36
09.02.2016;0;1072,32
09.02.2016;1;994,44
09.02.2016;2;881,34
09.02.2016;3;61,26
09.02.2016;4;136,86
09.02.2016;5;25,98
09.02.2016;6;59,46
09.02.2016;7;38,7
09.02.2016;8;166,2
09.02.2016;9;167,64
09.02.2016;10;229,38
09.02.2016;11;120,84
09.02.2016;12;206,88
09.02.2016;13;91,26
09.02.2016;14;472,5
09.02.2016;15;174,18
09.02.2016;16;909,66
09.02.2016;17;1896,48
09.02.2016;18;1094,4
09.02.2016;19;1305,48
09.02.2016;20;678,78
09.02.2016;21;1530,06
09.02.2016;22;1368,12
09.02.2016;23;1414,32
10.02.2016;0;1054,68
10.02.2016;1;248,46
10.02.2016;2;295,02
10.02.2016;3;799,32
10.02.2016;4;1111,62
10.02.2016;5;685,2
10.02.2016;6;215,88
10.02.2016;7;87,66
10.02.2016;8;134,94
10.02.2016;9;126,12
10.02.2016;10;110,1
10.02.2016;11;182,82
10.02.2016;12;152,88
10.02.2016;13;232,08
10.02.2016;14;109,62
10.02.2016;15;269,04
10.02.2016;16;112,14
10.02.2016;17;179,04
10.02.2016;18;1480,38
10.02.2016;19;672,18
10.02.2016;20;1200,72
10.02.2016;21;1067,46
10.02.2016;22;611,76
10.02.2016;23;495,3
11.02.2016;0;835,38
11.02.2016;1;706,32
11.02.2016;2;68,16
11.02.2016;3;130,56
11.02.2016;4;35,22
11.02.2016;5;154,86
11.02.2016;6;117,3
11.02.2016;7;254,82
11.02.2016;8;263,58
11.02.2016;9;155,58
11.02.2016;10;72,72
11.02.2016;11;133,32
11.02.2016;12;58,2
11.02.2016;13;248,82
11.02.2016;14;185,58
11.02.2016;15;271,56
11.02.2016;16;960,78
11.02.2016;17;140,34
11.02.2016;18;91,74
11.02.2016;19;217,32
11.02.2016;20;122,28
11.02.2016;21;64,5
11.02.2016;22;188,88
11.02.2016;23;67,62
12.02.2016;0;187,74
12.02.2016;1;347,34
12.02.2016;2;15
12.02.2016;3;28,86
12.02.2016;4;64,38
12.02.2016;5;66,36
12.02.2016;6;54,66
12.02.2016;7;34,62
12.02.2016;8;135,42
12.02.2016;9;141,84
12.02.2016;10;280,08
12.02.2016;11;338,28
12.02.2016;12;128,46
12.02.2016;13;291,78
12.02.2016;14;364,44
12.02.2016;15;280,56
12.02.2016;16;72,78
12.02.2016;17;393,84
12.02.2016;18;143,88
12.02.2016;19;237,24
12.02.2016;20;212,22
12.02.2016;21;335,7
12.02.2016;22;62,7
12.02.2016;23;63,78
13.02.2016;0;206,7
13.02.2016;1;26,4
13.02.2016;2;224,34
13.02.2016;3;7,38
13.02.2016;4;40,38
13.02.2016;5;307,44
13.02.2016;6;48,48
13.02.2016;7;127,62
13.02.2016;8;252,42
13.02.2016;9;396,72
13.02.2016;10;69,96
13.02.2016;11;226,2
13.02.2016;12;169,5
13.02.2016;13;159,84
13.02.2016;14;128,46
13.02.2016;15;294,6
13.02.2016;16;255,9
13.02.2016;17;302,34
13.02.2016;18;369,78
13.02.2016;19;174,06
13.02.2016;20;230,28
13.02.2016;21;366,78
13.02.2016;22;98,88
13.02.2016;23;430,86
14.02.2016;0;111
14.02.2016;1;546,12
14.02.2016;2;1194,18
14.02.2016;3;996
14.02.2016;4;-16,68
14.02.2016;5;535,62
14.02.2016;6;251,1
14.02.2016;7;97,2
14.02.2016;8;234,96
14.02.2016;9;-6,3
14.02.2016;10;13,44
14.02.2016;11;57,78
14.02.2016;12;35,1
14.02.2016;13;145,32
14.02.2016;14;140,52
14.02.2016;15;66,96
14.02.2016;16;67,44
14.02.2016;17;99,48
14.02.2016;18;26,28
14.02.2016;19;67,32
14.02.2016;20;302,4
14.02.2016;21;49,38
14.02.2016;22;266,58
14.02.2016;23;205,8
15.02.2016;0;35,94
15.02.2016;1;170,94
15.02.2016;2;34,8
15.02.2016;3;103,14
15.02.2016;4;228,06
15.02.2016;5;355,74
15.02.2016;6;73,02
15.02.2016;7;94,02
15.02.2016;8;285,54
15.02.2016;9;573,06
15.02.2016;10;615,9
15.02.2016;11;411,72
15.02.2016;12;32,34
15.02.2016;13;163,5
15.02.2016;14;93
15.02.2016;15;969,6
15.02.2016;16;1362,3
15.02.2016;17;259,2
15.02.2016;18;117,18
15.02.2016;19;60,24
15.02.2016;20;149,46
15.02.2016;21;56,46
15.02.2016;22;5,82
15.02.2016;23;1,68
16.02.2016;0;11,22
16.02.2016;1;86,94
16.02.2016;2;3,12
16.02.2016;3;83,46
16.02.2016;4;156,78
16.02.2016;5;85,86
16.02.2016;6;77,34
16.02.2016;7;58,14
16.02.2016;8;199,26
16.02.2016;9;253,98
16.02.2016;10;166,98
16.02.2016;11;140,28
16.02.2016;12;360,78
16.02.2016;13;100,68
16.02.2016;14;327,72
16.02.2016;15;55,5
16.02.2016;16;146,58
16.02.2016;17;126,06
16.02.2016;18;392,1
16.02.2016;19;110,04
16.02.2016;20;121,2
16.02.2016;21;32,88
16.02.2016;22;325,26
16.02.2016;23;27,06
17.02.2016;0;158,22
17.02.2016;1;8,34
17.02.2016;2;67,32
17.02.2016;3;278,76
17.02.2016;4;189,6
17.02.2016;5;427,08
17.02.2016;6;165,3
17.02.2016;7;88,74
17.02.2016;8;108,42
17.02.2016;9;266,28
17.02.2016;10;117,36
17.02.2016;11;134,1
17.02.2016;12;120,78
17.02.2016;13;208,98
17.02.2016;14;120,9
17.02.2016;15;212,22
17.02.2016;16;210,66
17.02.2016;17;243,3
17.02.2016;18;73,92
17.02.2016;19;243,72
17.02.2016;20;194,22
17.02.2016;21;378,6
17.02.2016;22;529,86
17.02.2016;23;82,14
18.02.2016;0;302,52
18.02.2016;1;135,72
18.02.2016;2;185,46
18.02.2016;3;90,9
18.02.2016;4;673,14
18.02.2016;5;51,6
18.02.2016;6;149,34
18.02.2016;7;58,92
18.02.2016;8;120
18.02.2016;9;105,54
18.02.2016;10;68,22
18.02.2016;11;50,28
18.02.2016;12;84,96
18.02.2016;13;80,58
18.02.2016;14;221,4
18.02.2016;15;160,8
18.02.2016;16;63,9
18.02.2016;17;104,1
18.02.2016;18;148,62
18.02.2016;19;125,94
18.02.2016;20;61,2
18.02.2016;21;85,08
18.02.2016;22;127,02
18.02.2016;23;57,3
19.02.2016;0;131,28
19.02.2016;1;23,28
19.02.2016;2;225,42
19.02.2016;3;70,02
19.02.2016;4;126,24
19.02.2016;5;197,76
19.02.2016;6;77,94
19.02.2016;7;186,06
19.02.2016;8;82,5
19.02.2016;9;148,86
19.02.2016;10;120,3
19.02.2016;11;208,44
19.02.2016;12;543,48
19.02.2016;13;198,78
19.02.2016;14;72,54
19.02.2016;15;134,34
19.02.2016;16;726,9
19.02.2016;17;1178,4
19.02.2016;18;1288,2
19.02.2016;19;1187,88
19.02.2016;20;700,98
19.02.2016;21;591,54
19.02.2016;22;272,34
19.02.2016;23;578,22
20.02.2016;0;120,6
20.02.2016;1;270,54
20.02.2016;2;84,9
20.02.2016;3;98,22
20.02.2016;4;5,76
20.02.2016;5;345,24
20.02.2016;6;177,54
20.02.2016;7;123,78
20.02.2016;8;282,42
20.02.2016;9;99,9
20.02.2016;10;214,26
20.02.2016;11;581,28
20.02.2016;12;343,74
20.02.2016;13;505,2
20.02.2016;14;569,52
20.02.2016;15;459,48
20.02.2016;16;129,54
20.02.2016;17;722,76
20.02.2016;18;671,94
20.02.2016;19;212,22
20.02.2016;20;186,54
20.02.2016;21;145,2
20.02.2016;22;43,62
20.02.2016;23;318,72
21.02.2016;0;446,1
21.02.2016;1;598,02
21.02.2016;2;422,04
21.02.2016;3;11,04
21.02.2016;4;63,66
21.02.2016;5;218,88
21.02.2016;6;25,2
21.02.2016;7;115,56
21.02.2016;8;21,54
21.02.2016;9;362,64
21.02.2016;10;55,44
21.02.2016;11;160,26
21.02.2016;12;75,06
21.02.2016;13;50,46
21.02.2016;14;277,98
21.02.2016;15;232,62
21.02.2016;16;39,3
21.02.2016;17;243,54
21.02.2016;18;254,52
21.02.2016;19;19,98
21.02.2016;20;435,12
21.02.2016;21;542,52
21.02.2016;22;124,56
21.02.2016;23;17,64
22.02.2016;0;8,52
22.02.2016;1;669,3
22.02.2016;2;560,7
22.02.2016;3;163,74
22.02.2016;4;-92,4
22.02.2016;5;258,48
22.02.2016;6;274,44
22.02.2016;7;153,06
22.02.2016;8;103,38
22.02.2016;9;236,82
22.02.2016;10;65,22
22.02.2016;11;170,04
22.02.2016;12;123,36
22.02.2016;13;52,14
22.02.2016;14;42,54
22.02.2016;15;202,56
22.02.2016;16;149,64
22.02.2016;17;34,26
22.02.2016;18;27,54
22.02.2016;19;56,28
22.02.2016;20;93,54
22.02.2016;21;160,8
22.02.2016;22;89,58
22.02.2016;23;133,86
23.02.2016;0;245,52
23.02.2016;1;23,16
23.02.2016;2;217,56
23.02.2016;3;215,4
23.02.2016;4;321,42
23.02.2016;5;56,58
23.02.2016;6;60,96
23.02.2016;7;156,96
23.02.2016;8;130,02
23.02.2016;9;522,18
23.02.2016;10;271,56
23.02.2016;11;19,02
23.02.2016;12;216,42
23.02.2016;13;8,64
23.02.2016;14;314,82
23.02.2016;15;147,78
23.02.2016;16;93,72
23.02.2016;17;466,86
23.02.2016;18;489,48
23.02.2016;19;526,2
23.02.2016;20;445,32
23.02.2016;21;539,58
23.02.2016;22;597,9
23.02.2016;23;115,08
24.02.2016;0;111,9
24.02.2016;1;104,64
24.02.2016;2;318,06
24.02.2016;3;479,64
24.02.2016;4;79,86
24.02.2016;5;538,38
24.02.2016;6;58,68
24.02.2016;7;112,26
24.02.2016;8;223,08
24.02.2016;9;147,36
24.02.2016;10;362,16
24.02.2016;11;1078,38
24.02.2016;12;6044,46
24.02.2016;13;5984,94
24.02.2016;14;3299,1
24.02.2016;15;683,16
24.02.2016;16;769,74
24.02.2016;17;699,84
24.02.2016;18;697,98
24.02.2016;19;444,72
24.02.2016;20;379,56
24.02.2016;21;465,78
24.02.2016;22;328,08
24.02.2016;23;220,02
25.02.2016;0;609,78
25.02.2016;1;243,18
25.02.2016;2;313,62
25.02.2016;3;37,5
25.02.2016;4;-24,78
25.02.2016;5;396,18
25.02.2016;6;537,06
25.02.2016;7;986,82
25.02.2016;8;276,42
25.02.2016;9;733,56
25.02.2016;10;135,6
25.02.2016;11;384,9
25.02.2016;12;619,62
25.02.2016;13;1001,04
25.02.2016;14;262,68
25.02.2016;15;1306,8
25.02.2016;16;2226,24
25.02.2016;17;4736,52
25.02.2016;18;3423,66
25.02.2016;19;2531,46
25.02.2016;20;929,58
25.02.2016;21;934,56
25.02.2016;22;1005,24
25.02.2016;23;1265,22
26.02.2016;0;1038,3
26.02.2016;1;1363,26
26.02.2016;2;1506,24
26.02.2016;3;1081,86
26.02.2016;4;1173,84
26.02.2016;5;1476,72
26.02.2016;6;829,68
26.02.2016;7;770,7
26.02.2016;8;1003,02
26.02.2016;9;599,94
26.02.2016;10;4547,1
26.02.2016;11;4928,28
26.02.2016;12;4690,5
26.02.2016;13;3868,2
26.02.2016;14;4794,18
26.02.2016;15;4952,94
26.02.2016;16;5261,34
26.02.2016;17;5442,12
26.02.2016;18;909,3
26.02.2016;19;127,32
26.02.2016;20;275,52
26.02.2016;21;131,22
26.02.2016;22;252,96
26.02.2016;23;162,06
27.02.2016;0;299,88
27.02.2016;1;125,28
27.02.2016;2;147,72
27.02.2016;3;291,54
27.02.2016;4;339,42
27.02.2016;5;468,12
27.02.2016;6;514,38
27.02.2016;7;213,24
27.02.2016;8;213,42
27.02.2016;9;918,66
27.02.2016;10;773,22
27.02.2016;11;113,1
27.02.2016;12;310,02
27.02.2016;13;1053,12
27.02.2016;14;1167,66
27.02.2016;15;812,04
27.02.2016;16;692,64
27.02.2016;17;692,4
27.02.2016;18;653,04
27.02.2016;19;781,32
27.02.2016;20;256,26
27.02.2016;21;319,92
27.02.2016;22;78,78
27.02.2016;23;127,2
28.02.2016;0;194,58
28.02.2016;1;63,18
28.02.2016;2;285,3
28.02.2016;3;302,16
28.02.2016;4;353,76
28.02.2016;5;368,46
28.02.2016;6;89,82
28.02.2016;7;52,86
28.02.2016;8;271,68
28.02.2016;9;318,06
28.02.2016;10;898,86
28.02.2016;11;813,84
28.02.2016;12;440,88
28.02.2016;13;523,98
28.02.2016;14;260,34
28.02.2016;15;264,72
28.02.2016;16;61,08
28.02.2016;17;425,1
28.02.2016;18;629,34
28.02.2016;19;689,82
28.02.2016;20;351,9
28.02.2016;21;331,8
28.02.2016;22;286,32
28.02.2016;23;202,98
29.02.2016;0;25,2
29.02.2016;1;100,62
29.02.2016;2;648,54
29.02.2016;3;184,98
29.02.2016;4;103,62
29.02.2016;5;421,5
29.02.2016;6;164,76
29.02.2016;7;203,34
29.02.2016;8;81,72
29.02.2016;9;227,46
29.02.2016;10;193,2
29.02.2016;11;948,36
29.02.2016;12;907,38
29.02.2016;13;1003,14
29.02.2016;14;1274,7
29.02.2016;15;1151,52
29.02.2016;16;578,46
29.02.2016;17;848,04
29.02.2016;18;839,28
29.02.2016;19;142,5
29.02.2016;20;357,84
29.02.2016;21;676,08
29.02.2016;22;766,68
29.02.2016;23;642,96
01.03.2016;0;504,24
01.03.2016;1;770,28
01.03.2016;2;285,9
01.03.2016;3;127,2
01.03.2016;4;354,6
01.03.2016;5;445,56
01.03.2016;6;179,7
01.03.2016;7;187,86
01.03.2016;8;120,9
01.03.2016;9;183,24
01.03.2016;10;205,38
01.03.2016;11;285,36
01.03.2016;12;65,34
01.03.2016;13;217,02
01.03.2016;14;224,58
01.03.2016;15;153,78
01.03.2016;16;326,82
01.03.2016;17;646,32
01.03.2016;18;298,02
01.03.2016;19;147,42
01.03.2016;20;94,38
01.03.2016;21;102,24
01.03.2016;22;236,94
01.03.2016;23;61,32
02.03.2016;0;7,44
02.03.2016;1;163,08
02.03.2016;2;132,24
02.03.2016;3;83,52
02.03.2016;4;157,68
02.03.2016;5;153,42
02.03.2016;6;175,14
02.03.2016;7;205,92
02.03.2016;8;171,72
02.03.2016;9;295,86
02.03.2016;10;111,42
02.03.2016;11;432
02.03.2016;12;165,96
02.03.2016;13;162,9
02.03.2016;14;97,08
02.03.2016;15;285,9
02.03.2016;16;262,92
02.03.2016;17;168,9
02.03.2016;18;113,1
02.03.2016;19;796,2
02.03.2016;20;265,02
02.03.2016;21;186,18
02.03.2016;22;453,36
02.03.2016;23;34,62
03.03.2016;0;212,34
03.03.2016;1;147,78
03.03.2016;2;31,8
03.03.2016;3;61,08
03.03.2016;4;134,22
03.03.2016;5;104,28
03.03.2016;6;48,66
03.03.2016;7;212,58
03.03.2016;8;420,78
03.03.2016;9;232,56
03.03.2016;10;149,22
03.03.2016;11;58,68
03.03.2016;12;204,24
03.03.2016;13;234,9
03.03.2016;14;109,26
03.03.2016;15;285,12
03.03.2016;16;229,08
03.03.2016;17;225,3
03.03.2016;18;112,14
03.03.2016;19;634,5
03.03.2016;20;53,7
03.03.2016;21;456,48
03.03.2016;22;335,04
03.03.2016;23;66,54
04.03.2016;0;531
04.03.2016;1;275,58
04.03.2016;2;54
04.03.2016;3;105,72
04.03.2016;4;296,22
04.03.2016;5;30,72
04.03.2016;6;137,1
04.03.2016;7;99,3
04.03.2016;8;180,06
04.03.2016;9;315,12
04.03.2016;10;1083,42
04.03.2016;11;3074,28
04.03.2016;12;2761,02
04.03.2016;13;2720,16
04.03.2016;14;2754,6
04.03.2016;15;2760,96
04.03.2016;16;3023,34
04.03.2016;17;2647,86
04.03.2016;18;2077,62
04.03.2016;19;2400,12
04.03.2016;20;2291,34
04.03.2016;21;2754,24
04.03.2016;22;2585,46
04.03.2016;23;2261,34
05.03.2016;0;2502,12
05.03.2016;1;2392,44
05.03.2016;2;2482,2
05.03.2016;3;2592,06
05.03.2016;4;2027,82
05.03.2016;5;2526,06
05.03.2016;6;2327,04
05.03.2016;7;2196,24
05.03.2016;8;2031,42
05.03.2016;9;2346,9
05.03.2016;10;2218,32
05.03.2016;11;1910,1
05.03.2016;12;1875,6
05.03.2016;13;2365,62
05.03.2016;14;2516,04
05.03.2016;15;2358,12
05.03.2016;16;2275,74
05.03.2016;17;2197,2
05.03.2016;18;2250,84
05.03.2016;19;1948,92
05.03.2016;20;1812,24
05.03.2016;21;1925,28
05.03.2016;22;1880,28
05.03.2016;23;881,82
06.03.2016;0;569,64
06.03.2016;1;239,22
06.03.2016;2;1605,6
06.03.2016;3;1936,08
06.03.2016;4;1968,78
06.03.2016;5;1789,32
06.03.2016;6;523,62
06.03.2016;7;2049,36
06.03.2016;8;2385,96
06.03.2016;9;3129,06
06.03.2016;10;2855,94
06.03.2016;11;2449,98
06.03.2016;12;1832,4
06.03.2016;13;2405,1
06.03.2016;14;2551,74
06.03.2016;15;2406,54
06.03.2016;16;2519,76
06.03.2016;17;2379,54
06.03.2016;18;1652,94
06.03.2016;19;2189,76
06.03.2016;20;2349,72
06.03.2016;21;2726,1
06.03.2016;22;2931,54
06.03.2016;23;3056,1
07.03.2016;0;2690,28
07.03.2016;1;2671,56
07.03.2016;2;2953,2
07.03.2016;3;2721,54
07.03.2016;4;2612,16
07.03.2016;5;2818,02
07.03.2016;6;2334
07.03.2016;7;2354,82
07.03.2016;8;2072,88
07.03.2016;9;2329,68
07.03.2016;10;2558,88
07.03.2016;11;2650,32
07.03.2016;12;2402,52
07.03.2016;13;2954,16
07.03.2016;14;2285,28
07.03.2016;15;3105,66
07.03.2016;16;2894,52
07.03.2016;17;2844,84
07.03.2016;18;2272,86
07.03.2016;19;2137,32
07.03.2016;20;2485,62
07.03.2016;21;2411,16
07.03.2016;22;2392,26
07.03.2016;23;1923,6
08.03.2016;0;2127,54
08.03.2016;1;2452,74
08.03.2016;2;2366,76
08.03.2016;3;2757,18
08.03.2016;4;2063,64
08.03.2016;5;1802,22
08.03.2016;6;1910,16
08.03.2016;7;2211,84
08.03.2016;8;2125,2
08.03.2016;9;2811,24
08.03.2016;10;2471,94
08.03.2016;11;2861,52
08.03.2016;12;2479,5
08.03.2016;13;2391,12
08.03.2016;14;2708,4
08.03.2016;15;2487,12
08.03.2016;16;1987,68
08.03.2016;17;2170,86
08.03.2016;18;2372,28
08.03.2016;19;2468,46
08.03.2016;20;2302,62
08.03.2016;21;2378,04
08.03.2016;22;2467,98
08.03.2016;23;2745,3
09.03.2016;0;1758,72
09.03.2016;1;2329,38
09.03.2016;2;2463,36
09.03.2016;3;2177,04
09.03.2016;4;1927,08
09.03.2016;5;2305,86
09.03.2016;6;2118,72
09.03.2016;7;2358,96
09.03.2016;8;1222,14
09.03.2016;9;119,58
09.03.2016;10;349,92
09.03.2016;11;1153,62
09.03.2016;12;2096,88
09.03.2016;13;2157,24
09.03.2016;14;3083,52
09.03.2016;15;3274,02
09.03.2016;16;2845,74
09.03.2016;17;2879,76
09.03.2016;18;2565,06
09.03.2016;19;2214,12
09.03.2016;20;2999,04
09.03.2016;21;3649,92
09.03.2016;22;3424,8
09.03.2016;23;3359,52
10.03.2016;0;2541,06
10.03.2016;1;2243,94
10.03.2016;2;2275,74
10.03.2016;3;1122
10.03.2016;4;337,14
10.03.2016;5;114,96
10.03.2016;6;146,94
10.03.2016;7;321,72
10.03.2016;8;296,88
10.03.2016;9;123,84
10.03.2016;10;121,68
10.03.2016;11;498,54
10.03.2016;12;248,46
10.03.2016;13;164,64
10.03.2016;14;191,94
10.03.2016;15;265,74
10.03.2016;16;388,8
10.03.2016;17;999,48
10.03.2016;18;859,86
10.03.2016;19;281,58
10.03.2016;20;267,66
10.03.2016;21;1138,56
10.03.2016;22;8,28
10.03.2016;23;873,06
11.03.2016;0;373,74
11.03.2016;1;174,66
11.03.2016;2;1309,26
11.03.2016;3;1124,04
11.03.2016;4;178,2
11.03.2016;5;1022,16
11.03.2016;6;504,9
11.03.2016;7;442,56
11.03.2016;8;161,52
11.03.2016;9;196,32
11.03.2016;10;610,92
11.03.2016;11;1351,02
11.03.2016;12;1303,92
11.03.2016;13;1993,02
11.03.2016;14;2487,3
11.03.2016;15;2232,6
11.03.2016;16;3666,84
11.03.2016;17;2030,16
11.03.2016;18;1129,38
11.03.2016;19;885,18
11.03.2016;20;989,7
11.03.2016;21;1128,78
11.03.2016;22;1323,72
11.03.2016;23;1266,6
12.03.2016;0;1412,1
12.03.2016;1;1299
12.03.2016;2;1417,26
12.03.2016;3;1137,36
12.03.2016;4;1264,92
12.03.2016;5;1487,88
12.03.2016;6;1393,68
12.03.2016;7;1401,36
12.03.2016;8;1496,76
12.03.2016;9;1811,7
12.03.2016;10;2022,48
12.03.2016;11;2303,88
12.03.2016;12;1801,5
12.03.2016;13;2487,72
12.03.2016;14;2381,82
12.03.2016;15;2715,54
12.03.2016;16;2504,52
12.03.2016;17;2752,32
12.03.2016;18;2232,06
12.03.2016;19;2119,92
12.03.2016;20;1955,94
12.03.2016;21;1871,76
12.03.2016;22;1928,58
12.03.2016;23;1226,1
13.03.2016;0;881,1
13.03.2016;1;1335,18
13.03.2016;2;2965,98
13.03.2016;3;3103,14
13.03.2016;4;2200,32
13.03.2016;5;2524,38
13.03.2016;6;2451,78
13.03.2016;7;2590,86
13.03.2016;8;1893,66
13.03.2016;9;2396,76
13.03.2016;10;1531,32
13.03.2016;11;2104,38
13.03.2016;12;2488,26
13.03.2016;13;2681,28
13.03.2016;14;2233,44
13.03.2016;15;2270,16
13.03.2016;16;2231,88
13.03.2016;17;2584,38
13.03.2016;18;2226,3
13.03.2016;19;2501,64
13.03.2016;20;2536,5
13.03.2016;21;2165,52
13.03.2016;22;2234,04
13.03.2016;23;2096,58
14.03.2016;0;1896,96
14.03.2016;1;2030,52
14.03.2016;2;1604,88
14.03.2016;3;1997,34
14.03.2016;4;2671,92
14.03.2016;5;2749,8
14.03.2016;6;2256,96
14.03.2016;7;2121,6
14.03.2016;8;682,8
14.03.2016;9;288,06
14.03.2016;10;443,52
14.03.2016;11;1827,18
14.03.2016;12;2403,48
14.03.2016;13;3200,22
14.03.2016;14;3255,3
14.03.2016;15;3928,44
14.03.2016;16;2715,9
14.03.2016;17;1087,02
14.03.2016;18;1543,14
14.03.2016;19;2538,66
14.03.2016;20;2248,14
14.03.2016;21;2376,12
14.03.2016;22;2552,1
14.03.2016;23;2241,96
15.03.2016;0;2287,74
15.03.2016;1;2647,8
15.03.2016;2;3178,8
15.03.2016;3;2634,24
15.03.2016;4;2682,6
15.03.2016;5;3221,52
15.03.2016;6;2744,46
15.03.2016;7;2517,72
15.03.2016;8;2384,46
15.03.2016;9;2461,56
15.03.2016;10;2458,5
15.03.2016;11;2784
15.03.2016;12;2339,58
15.03.2016;13;2240,4
15.03.2016;14;3241,86
15.03.2016;15;2832
15.03.2016;16;1987,26
15.03.2016;17;1709,22
15.03.2016;18;2028,66
15.03.2016;19;2809,08
15.03.2016;20;2211,48
15.03.2016;21;2297,52
15.03.2016;22;2385,6
15.03.2016;23;2328,12
16.03.2016;0;2850,12
16.03.2016;1;3233,58
16.03.2016;2;2392,86
16.03.2016;3;1489,68
16.03.2016;4;891,48
16.03.2016;5;152,1
16.03.2016;6;232,68
16.03.2016;7;131,28
16.03.2016;8;285,18
16.03.2016;9;207,06
16.03.2016;10;200,1
16.03.2016;11;214,08
16.03.2016;12;148,5
16.03.2016;13;185,52
16.03.2016;14;192,18
16.03.2016;15;378,06
16.03.2016;16;175,02
16.03.2016;17;1022,46
16.03.2016;18;2071,38
16.03.2016;19;2626,08
16.03.2016;20;2735,34
16.03.2016;21;2827,98
16.03.2016;22;2942,82
16.03.2016;23;2840,1
17.03.2016;0;2029,38
17.03.2016;1;2196,3
17.03.2016;2;2006,94
17.03.2016;3;1267,44
17.03.2016;4;594,36
17.03.2016;5;862,44
17.03.2016;6;1163,46
17.03.2016;7;813,96
17.03.2016;8;869,4
17.03.2016;9;1422,18
17.03.2016;10;1381,92
17.03.2016;11;1223,82
17.03.2016;12;920,4
17.03.2016;13;1712,58
17.03.2016;14;1968,54
17.03.2016;15;1975,5
17.03.2016;16;1501,68
17.03.2016;17;2316,42
17.03.2016;18;2421,78
17.03.2016;19;2445,48
17.03.2016;20;2227,5
17.03.2016;21;2186,4
17.03.2016;22;2435,94
17.03.2016;23;2433,36
18.03.2016;0;2132,7
18.03.2016;1;2088,78
18.03.2016;2;1770,78
18.03.2016;3;2461,98
18.03.2016;4;2464,26
18.03.2016;5;2422,86
18.03.2016;6;2270,46
18.03.2016;7;1120,86
18.03.2016;8;281,46
18.03.2016;9;282
18.03.2016;10;164,22
18.03.2016;11;245,16
18.03.2016;12;244,2
18.03.2016;13;800,64
18.03.2016;14;1695,78
18.03.2016;15;1319,88
18.03.2016;16;2043,66
18.03.2016;17;2833,44
18.03.2016;18;2593,98
18.03.2016;19;2390,88
18.03.2016;20;2492,82
18.03.2016;21;2422,26
18.03.2016;22;2409,36
18.03.2016;23;2790,36
19.03.2016;0;2865,12
19.03.2016;1;2746,14
19.03.2016;2;2838,24
19.03.2016;3;2784,9
19.03.2016;4;2720,22
19.03.2016;5;3050,4
19.03.2016;6;2715,3
19.03.2016;7;2379,24
19.03.2016;8;2656,02
19.03.2016;9;3239,76
19.03.2016;10;2966,1
19.03.2016;11;2748
19.03.2016;12;2683,68
19.03.2016;13;2367,3
19.03.2016;14;2824,74
19.03.2016;15;2864,52
19.03.2016;16;1567,98
19.03.2016;17;2076,54
19.03.2016;18;3021,42
19.03.2016;19;3105,6
19.03.2016;20;3239,16
19.03.2016;21;3117,72
19.03.2016;22;2458,02
19.03.2016;23;2901,54
20.03.2016;0;3294,9
20.03.2016;1;2862,18
20.03.2016;2;2866,32
20.03.2016;3;2696,7
20.03.2016;4;2921,1
20.03.2016;5;3004,32
20.03.2016;6;2748,48
20.03.2016;7;2689,62
20.03.2016;8;2585,94
20.03.2016;9;3115,02
20.03.2016;10;3129,24
20.03.2016;11;3053,52
20.03.2016;12;2811,06
20.03.2016;13;2384,34
20.03.2016;14;2601,96
20.03.2016;15;2998,44
20.03.2016;16;2606,76
20.03.2016;17;3149,16
20.03.2016;18;2612,7
20.03.2016;19;1729,86
20.03.2016;20;949,98
20.03.2016;21;2142,9
20.03.2016;22;3250,02
20.03.2016;23;2946,18
21.03.2016;0;2048,4
21.03.2016;1;2121,9
21.03.2016;2;2880,24
21.03.2016;3;2358,48
21.03.2016;4;2448,06
21.03.2016;5;2070,18
21.03.2016;6;1449,96
21.03.2016;7;2179,44
21.03.2016;8;162,42
21.03.2016;9;186,66
21.03.2016;10;313,44
21.03.2016;11;2384,76
21.03.2016;12;2736,84
21.03.2016;13;2968,26
21.03.2016;14;3478,26
21.03.2016;15;3809,16
21.03.2016;16;3751,62
21.03.2016;17;3542,34
