Дата;Местное время Тверь;Потребление факт, МВтч;;;
09.06.2018;08:00-09:00;547;09.06.2018;8;547
09.06.2018;09:00-10:00;581;09.06.2018;9;581
09.06.2018;10:00-11:00;580;09.06.2018;10;580
09.06.2018;11:00-12:00;575;09.06.2018;11;575
09.06.2018;12:00-13:00;565;09.06.2018;12;565
09.06.2018;13:00-14:00;564;09.06.2018;13;564
09.06.2018;14:00-15:00;553;09.06.2018;14;553
09.06.2018;15:00-16:00;540;09.06.2018;15;540
09.06.2018;16:00-17:00;525;09.06.2018;16;525
09.06.2018;17:00-18:00;521;09.06.2018;17;521
09.06.2018;18:00-19:00;517;09.06.2018;18;517
09.06.2018;19:00-20:00;522;09.06.2018;19;522
09.06.2018;20:00-21:00;528;09.06.2018;20;528
09.06.2018;21:00-22:00;539;09.06.2018;21;539
09.06.2018;22:00-23:00;546;09.06.2018;22;546
09.06.2018;23:00-24:00;510;09.06.2018;23;510
10.06.2018;00:00-01:00;467;10.06.2018;0;467
10.06.2018;01:00-02:00;437;10.06.2018;1;437
10.06.2018;02:00-03:00;423;10.06.2018;2;423
10.06.2018;03:00-04:00;403;10.06.2018;3;403
10.06.2018;04:00-05:00;392;10.06.2018;4;392
10.06.2018;05:00-06:00;393;10.06.2018;5;393
10.06.2018;06:00-07:00;408;10.06.2018;6;408
10.06.2018;07:00-08:00;433;10.06.2018;7;433
10.06.2018;08:00-09:00;474;10.06.2018;8;474
10.06.2018;09:00-10:00;509;10.06.2018;9;509
10.06.2018;10:00-11:00;517;10.06.2018;10;517
10.06.2018;11:00-12:00;511;10.06.2018;11;511
10.06.2018;12:00-13:00;501;10.06.2018;12;501
10.06.2018;13:00-14:00;496;10.06.2018;13;496
10.06.2018;14:00-15:00;489;10.06.2018;14;489
10.06.2018;15:00-16:00;483;10.06.2018;15;483
10.06.2018;16:00-17:00;482;10.06.2018;16;482
10.06.2018;17:00-18:00;483;10.06.2018;17;483
10.06.2018;18:00-19:00;493;10.06.2018;18;493
10.06.2018;19:00-20:00;504;10.06.2018;19;504
10.06.2018;20:00-21:00;520;10.06.2018;20;520
10.06.2018;21:00-22:00;537;10.06.2018;21;537
10.06.2018;22:00-23:00;536;10.06.2018;22;536
10.06.2018;23:00-24:00;492;10.06.2018;23;492
11.06.2018;00:00-01:00;447;11.06.2018;0;447
11.06.2018;01:00-02:00;418;11.06.2018;1;418
11.06.2018;02:00-03:00;401;11.06.2018;2;401
11.06.2018;03:00-04:00;385;11.06.2018;3;385
11.06.2018;04:00-05:00;374;11.06.2018;4;374
11.06.2018;05:00-06:00;379;11.06.2018;5;379
11.06.2018;06:00-07:00;396;11.06.2018;6;396
11.06.2018;07:00-08:00;424;11.06.2018;7;424
11.06.2018;08:00-09:00;468;11.06.2018;8;468
11.06.2018;09:00-10:00;500;11.06.2018;9;500
11.06.2018;10:00-11:00;508;11.06.2018;10;508
11.06.2018;11:00-12:00;500;11.06.2018;11;500
11.06.2018;12:00-13:00;487;11.06.2018;12;487
11.06.2018;13:00-14:00;481;11.06.2018;13;481
11.06.2018;14:00-15:00;476;11.06.2018;14;476
11.06.2018;15:00-16:00;470;11.06.2018;15;470
11.06.2018;16:00-17:00;463;11.06.2018;16;463
11.06.2018;17:00-18:00;462;11.06.2018;17;462
11.06.2018;18:00-19:00;466;11.06.2018;18;466
11.06.2018;19:00-20:00;472;11.06.2018;19;472
11.06.2018;20:00-21:00;487;11.06.2018;20;487
11.06.2018;21:00-22:00;502;11.06.2018;21;502
11.06.2018;22:00-23:00;493;11.06.2018;22;493
11.06.2018;23:00-24:00;454;11.06.2018;23;454
12.06.2018;00:00-01:00;411;12.06.2018;0;411
12.06.2018;01:00-02:00;382;12.06.2018;1;382
12.06.2018;02:00-03:00;368;12.06.2018;2;368
12.06.2018;03:00-04:00;351;12.06.2018;3;351
12.06.2018;04:00-05:00;342;12.06.2018;4;342
12.06.2018;05:00-06:00;346;12.06.2018;5;346
12.06.2018;06:00-07:00;362;12.06.2018;6;362
12.06.2018;07:00-08:00;387;12.06.2018;7;387
12.06.2018;08:00-09:00;433;12.06.2018;8;433
12.06.2018;09:00-10:00;476;12.06.2018;9;476
12.06.2018;10:00-11:00;499;12.06.2018;10;499
12.06.2018;11:00-12:00;504;12.06.2018;11;504
12.06.2018;12:00-13:00;502;12.06.2018;12;502
12.06.2018;13:00-14:00;501;12.06.2018;13;501
12.06.2018;14:00-15:00;499;12.06.2018;14;499
12.06.2018;15:00-16:00;494;12.06.2018;15;494
12.06.2018;16:00-17:00;491;12.06.2018;16;491
12.06.2018;17:00-18:00;489;12.06.2018;17;489
12.06.2018;18:00-19:00;490;12.06.2018;18;490
12.06.2018;19:00-20:00;489;12.06.2018;19;489
12.06.2018;20:00-21:00;490;12.06.2018;20;490
12.06.2018;21:00-22:00;499;12.06.2018;21;499
12.06.2018;22:00-23:00;489;12.06.2018;22;489
12.06.2018;23:00-24:00;446;12.06.2018;23;446
13.06.2018;00:00-01:00;404;13.06.2018;0;404
13.06.2018;01:00-02:00;381;13.06.2018;1;381
13.06.2018;02:00-03:00;369;13.06.2018;2;369
13.06.2018;03:00-04:00;351;13.06.2018;3;351
13.06.2018;04:00-05:00;345;13.06.2018;4;345
13.06.2018;05:00-06:00;362;13.06.2018;5;362
13.06.2018;06:00-07:00;404;13.06.2018;6;404
13.06.2018;07:00-08:00;463;13.06.2018;7;463
13.06.2018;08:00-09:00;528;13.06.2018;8;528
13.06.2018;09:00-10:00;563;13.06.2018;9;563
13.06.2018;10:00-11:00;567;13.06.2018;10;567
13.06.2018;11:00-12:00;563;13.06.2018;11;563
13.06.2018;12:00-13:00;548;13.06.2018;12;548
13.06.2018;13:00-14:00;556;13.06.2018;13;556
13.06.2018;14:00-15:00;553;13.06.2018;14;553
13.06.2018;15:00-16:00;541;13.06.2018;15;541
13.06.2018;16:00-17:00;525;13.06.2018;16;525
13.06.2018;17:00-18:00;505;13.06.2018;17;505
13.06.2018;18:00-19:00;504;13.06.2018;18;504
13.06.2018;19:00-20:00;509;13.06.2018;19;509
13.06.2018;20:00-21:00;515;13.06.2018;20;515
13.06.2018;21:00-22:00;527;13.06.2018;21;527
13.06.2018;22:00-23:00;524;13.06.2018;22;524
13.06.2018;23:00-24:00;476;13.06.2018;23;476
14.06.2018;00:00-01:00;430;14.06.2018;0;430
14.06.2018;01:00-02:00;406;14.06.2018;1;406
14.06.2018;02:00-03:00;394;14.06.2018;2;394
14.06.2018;03:00-04:00;373;14.06.2018;3;373
14.06.2018;04:00-05:00;367;14.06.2018;4;367
14.06.2018;05:00-06:00;385;14.06.2018;5;385
14.06.2018;06:00-07:00;425;14.06.2018;6;425
14.06.2018;07:00-08:00;477;14.06.2018;7;477
14.06.2018;08:00-09:00;527;14.06.2018;8;527
14.06.2018;09:00-10:00;556;14.06.2018;9;556
14.06.2018;10:00-11:00;551;14.06.2018;10;551
14.06.2018;11:00-12:00;544;14.06.2018;11;544
14.06.2018;12:00-13:00;531;14.06.2018;12;531
14.06.2018;13:00-14:00;549;14.06.2018;13;549
14.06.2018;14:00-15:00;546;14.06.2018;14;546
14.06.2018;15:00-16:00;535;14.06.2018;15;535
14.06.2018;16:00-17:00;521;14.06.2018;16;521
14.06.2018;17:00-18:00;504;14.06.2018;17;504
14.06.2018;18:00-19:00;498;14.06.2018;18;498
14.06.2018;19:00-20:00;506;14.06.2018;19;506
14.06.2018;20:00-21:00;516;14.06.2018;20;516
14.06.2018;21:00-22:00;524;14.06.2018;21;524
14.06.2018;22:00-23:00;523;14.06.2018;22;523
14.06.2018;23:00-24:00;476;14.06.2018;23;476
15.06.2018;00:00-01:00;430;15.06.2018;0;430
15.06.2018;01:00-02:00;405;15.06.2018;1;405
15.06.2018;02:00-03:00;391;15.06.2018;2;391
15.06.2018;03:00-04:00;372;15.06.2018;3;372
15.06.2018;04:00-05:00;370;15.06.2018;4;370
15.06.2018;05:00-06:00;387;15.06.2018;5;387
15.06.2018;06:00-07:00;425;15.06.2018;6;425
15.06.2018;07:00-08:00;475;15.06.2018;7;475
15.06.2018;08:00-09:00;528;15.06.2018;8;528
15.06.2018;09:00-10:00;558;15.06.2018;9;558
15.06.2018;10:00-11:00;557;15.06.2018;10;557
15.06.2018;11:00-12:00;550;15.06.2018;11;550
15.06.2018;12:00-13:00;534;15.06.2018;12;534
15.06.2018;13:00-14:00;543;15.06.2018;13;543
15.06.2018;14:00-15:00;534;15.06.2018;14;534
15.06.2018;15:00-16:00;523;15.06.2018;15;523
15.06.2018;16:00-17:00;508;15.06.2018;16;508
15.06.2018;17:00-18:00;490;15.06.2018;17;490
15.06.2018;18:00-19:00;488;15.06.2018;18;488
15.06.2018;19:00-20:00;490;15.06.2018;19;490
15.06.2018;20:00-21:00;495;15.06.2018;20;495
15.06.2018;21:00-22:00;505;15.06.2018;21;505
15.06.2018;22:00-23:00;511;15.06.2018;22;511
15.06.2018;23:00-24:00;472;15.06.2018;23;472
16.06.2018;00:00-01:00;428;16.06.2018;0;428
16.06.2018;01:00-02:00;401;16.06.2018;1;401
16.06.2018;02:00-03:00;385;16.06.2018;2;385
16.06.2018;03:00-04:00;362;16.06.2018;3;362
16.06.2018;04:00-05:00;356;16.06.2018;4;356
16.06.2018;05:00-06:00;357;16.06.2018;5;357
16.06.2018;06:00-07:00;376;16.06.2018;6;376
16.06.2018;07:00-08:00;407;16.06.2018;7;407
16.06.2018;08:00-09:00;452;16.06.2018;8;452
16.06.2018;09:00-10:00;484;16.06.2018;9;484
16.06.2018;10:00-11:00;493;16.06.2018;10;493
16.06.2018;11:00-12:00;489;16.06.2018;11;489
16.06.2018;12:00-13:00;480;16.06.2018;12;480
16.06.2018;13:00-14:00;480;16.06.2018;13;480
16.06.2018;14:00-15:00;470;16.06.2018;14;470
16.06.2018;15:00-16:00;462;16.06.2018;15;462
16.06.2018;16:00-17:00;458;16.06.2018;16;458
16.06.2018;17:00-18:00;452;16.06.2018;17;452
16.06.2018;18:00-19:00;451;16.06.2018;18;451
16.06.2018;19:00-20:00;454;16.06.2018;19;454
16.06.2018;20:00-21:00;462;16.06.2018;20;462
16.06.2018;21:00-22:00;478;16.06.2018;21;478
16.06.2018;22:00-23:00;480;16.06.2018;22;480
16.06.2018;23:00-24:00;446;16.06.2018;23;446
17.06.2018;00:00-01:00;406;17.06.2018;0;406
17.06.2018;01:00-02:00;379;17.06.2018;1;379
17.06.2018;02:00-03:00;360;17.06.2018;2;360
17.06.2018;03:00-04:00;339;17.06.2018;3;339
17.06.2018;04:00-05:00;330;17.06.2018;4;330
17.06.2018;05:00-06:00;335;17.06.2018;5;335
17.06.2018;06:00-07:00;351;17.06.2018;6;351
17.06.2018;07:00-08:00;376;17.06.2018;7;376
17.06.2018;08:00-09:00;418;17.06.2018;8;418
17.06.2018;09:00-10:00;452;17.06.2018;9;452
17.06.2018;10:00-11:00;466;17.06.2018;10;466
17.06.2018;11:00-12:00;463;17.06.2018;11;463
17.06.2018;12:00-13:00;463;17.06.2018;12;463
17.06.2018;13:00-14:00;461;17.06.2018;13;461
17.06.2018;14:00-15:00;458;17.06.2018;14;458
17.06.2018;15:00-16:00;453;17.06.2018;15;453
17.06.2018;16:00-17:00;451;17.06.2018;16;451
17.06.2018;17:00-18:00;448;17.06.2018;17;448
17.06.2018;18:00-19:00;450;17.06.2018;18;450
17.06.2018;19:00-20:00;451;17.06.2018;19;451
17.06.2018;20:00-21:00;460;17.06.2018;20;460
17.06.2018;21:00-22:00;473;17.06.2018;21;473
17.06.2018;22:00-23:00;475;17.06.2018;22;475
17.06.2018;23:00-24:00;434;17.06.2018;23;434
18.06.2018;00:00-01:00;388;18.06.2018;0;388
18.06.2018;01:00-02:00;361;18.06.2018;1;361
18.06.2018;02:00-03:00;345;18.06.2018;2;345
18.06.2018;03:00-04:00;328;18.06.2018;3;328
18.06.2018;04:00-05:00;323;18.06.2018;4;323
18.06.2018;05:00-06:00;340;18.06.2018;5;340
18.06.2018;06:00-07:00;388;18.06.2018;6;388
18.06.2018;07:00-08:00;451;18.06.2018;7;451
18.06.2018;08:00-09:00;516;18.06.2018;8;516
18.06.2018;09:00-10:00;553;18.06.2018;9;553
18.06.2018;10:00-11:00;549;18.06.2018;10;549
18.06.2018;11:00-12:00;547;18.06.2018;11;547
18.06.2018;12:00-13:00;534;18.06.2018;12;534
18.06.2018;13:00-14:00;544;18.06.2018;13;544
18.06.2018;14:00-15:00;536;18.06.2018;14;536
18.06.2018;15:00-16:00;530;18.06.2018;15;530
18.06.2018;16:00-17:00;514;18.06.2018;16;514
18.06.2018;17:00-18:00;495;18.06.2018;17;495
18.06.2018;18:00-19:00;493;18.06.2018;18;493
18.06.2018;19:00-20:00;487;18.06.2018;19;487
18.06.2018;20:00-21:00;491;18.06.2018;20;491
18.06.2018;21:00-22:00;497;18.06.2018;21;497
18.06.2018;22:00-23:00;496;18.06.2018;22;496
18.06.2018;23:00-24:00;448;18.06.2018;23;448
19.06.2018;00:00-01:00;396;19.06.2018;0;396
19.06.2018;01:00-02:00;370;19.06.2018;1;370
19.06.2018;02:00-03:00;357;19.06.2018;2;357
19.06.2018;03:00-04:00;339;19.06.2018;3;339
19.06.2018;04:00-05:00;332;19.06.2018;4;332
19.06.2018;05:00-06:00;349;19.06.2018;5;349
19.06.2018;06:00-07:00;393;19.06.2018;6;393
19.06.2018;07:00-08:00;452;19.06.2018;7;452
19.06.2018;08:00-09:00;513;19.06.2018;8;513
19.06.2018;09:00-10:00;549;19.06.2018;9;549
19.06.2018;10:00-11:00;553;19.06.2018;10;553
19.06.2018;11:00-12:00;553;19.06.2018;11;553
19.06.2018;12:00-13:00;535;19.06.2018;12;535
19.06.2018;13:00-14:00;544;19.06.2018;13;544
19.06.2018;14:00-15:00;538;19.06.2018;14;538
19.06.2018;15:00-16:00;526;19.06.2018;15;526
19.06.2018;16:00-17:00;517;19.06.2018;16;517
19.06.2018;17:00-18:00;496;19.06.2018;17;496
19.06.2018;18:00-19:00;493;19.06.2018;18;493
19.06.2018;19:00-20:00;493;19.06.2018;19;493
19.06.2018;20:00-21:00;500;19.06.2018;20;500
19.06.2018;21:00-22:00;503;19.06.2018;21;503
19.06.2018;22:00-23:00;498;19.06.2018;22;498
19.06.2018;23:00-24:00;453;19.06.2018;23;453
20.06.2018;00:00-01:00;396;20.06.2018;0;396
20.06.2018;01:00-02:00;371;20.06.2018;1;371
20.06.2018;02:00-03:00;355;20.06.2018;2;355
20.06.2018;03:00-04:00;334;20.06.2018;3;334
20.06.2018;04:00-05:00;328;20.06.2018;4;328
20.06.2018;05:00-06:00;342;20.06.2018;5;342
20.06.2018;06:00-07:00;384;20.06.2018;6;384
20.06.2018;07:00-08:00;445;20.06.2018;7;445
20.06.2018;08:00-09:00;497;20.06.2018;8;497
20.06.2018;09:00-10:00;527;20.06.2018;9;527
20.06.2018;10:00-11:00;530;20.06.2018;10;530
20.06.2018;11:00-12:00;530;20.06.2018;11;530
20.06.2018;12:00-13:00;515;20.06.2018;12;515
20.06.2018;13:00-14:00;524;20.06.2018;13;524
20.06.2018;14:00-15:00;515;20.06.2018;14;515
20.06.2018;15:00-16:00;504;20.06.2018;15;504
20.06.2018;16:00-17:00;492;20.06.2018;16;492
20.06.2018;17:00-18:00;479;20.06.2018;17;479
20.06.2018;18:00-19:00;484;20.06.2018;18;484
20.06.2018;19:00-20:00;480;20.06.2018;19;480
20.06.2018;20:00-21:00;479;20.06.2018;20;479
20.06.2018;21:00-22:00;481;20.06.2018;21;481
20.06.2018;22:00-23:00;482;20.06.2018;22;482
20.06.2018;23:00-24:00;437;20.06.2018;23;437
21.06.2018;00:00-01:00;389;21.06.2018;0;389
21.06.2018;01:00-02:00;363;21.06.2018;1;363
21.06.2018;02:00-03:00;349;21.06.2018;2;349
21.06.2018;03:00-04:00;330;21.06.2018;3;330
21.06.2018;04:00-05:00;328;21.06.2018;4;328
21.06.2018;05:00-06:00;342;21.06.2018;5;342
21.06.2018;06:00-07:00;386;21.06.2018;6;386
21.06.2018;07:00-08:00;448;21.06.2018;7;448
21.06.2018;08:00-09:00;515;21.06.2018;8;515
21.06.2018;09:00-10:00;548;21.06.2018;9;548
21.06.2018;10:00-11:00;549;21.06.2018;10;549
21.06.2018;11:00-12:00;547;21.06.2018;11;547
21.06.2018;12:00-13:00;533;21.06.2018;12;533
21.06.2018;13:00-14:00;542;21.06.2018;13;542
21.06.2018;14:00-15:00;534;21.06.2018;14;534
21.06.2018;15:00-16:00;530;21.06.2018;15;530
21.06.2018;16:00-17:00;516;21.06.2018;16;516
21.06.2018;17:00-18:00;497;21.06.2018;17;497
21.06.2018;18:00-19:00;496;21.06.2018;18;496
21.06.2018;19:00-20:00;494;21.06.2018;19;494
21.06.2018;20:00-21:00;496;21.06.2018;20;496
21.06.2018;21:00-22:00;499;21.06.2018;21;499
21.06.2018;22:00-23:00;504;21.06.2018;22;504
21.06.2018;23:00-24:00;459;21.06.2018;23;459
22.06.2018;00:00-01:00;407;22.06.2018;0;407
22.06.2018;01:00-02:00;377;22.06.2018;1;377
22.06.2018;02:00-03:00;362;22.06.2018;2;362
22.06.2018;03:00-04:00;345;22.06.2018;3;345
22.06.2018;04:00-05:00;343;22.06.2018;4;343
22.06.2018;05:00-06:00;360;22.06.2018;5;360
22.06.2018;06:00-07:00;400;22.06.2018;6;400
22.06.2018;07:00-08:00;461;22.06.2018;7;461
22.06.2018;08:00-09:00;524;22.06.2018;8;524
22.06.2018;09:00-10:00;558;22.06.2018;9;558
22.06.2018;10:00-11:00;559;22.06.2018;10;559
22.06.2018;11:00-12:00;553;22.06.2018;11;553
22.06.2018;12:00-13:00;543;22.06.2018;12;543
22.06.2018;13:00-14:00;553;22.06.2018;13;553
22.06.2018;14:00-15:00;541;22.06.2018;14;541
22.06.2018;15:00-16:00;544;22.06.2018;15;544
22.06.2018;16:00-17:00;529;22.06.2018;16;529
22.06.2018;17:00-18:00;515;22.06.2018;17;515
22.06.2018;18:00-19:00;516;22.06.2018;18;516
22.06.2018;19:00-20:00;513;22.06.2018;19;513
22.06.2018;20:00-21:00;513;22.06.2018;20;513
22.06.2018;21:00-22:00;515;22.06.2018;21;515
22.06.2018;22:00-23:00;508;22.06.2018;22;508
22.06.2018;23:00-24:00;460;22.06.2018;23;460
23.06.2018;00:00-01:00;414;23.06.2018;0;414
23.06.2018;01:00-02:00;385;23.06.2018;1;385
23.06.2018;02:00-03:00;368;23.06.2018;2;368
23.06.2018;03:00-04:00;345;23.06.2018;3;345
23.06.2018;04:00-05:00;337;23.06.2018;4;337
23.06.2018;05:00-06:00;343;23.06.2018;5;343
23.06.2018;06:00-07:00;362;23.06.2018;6;362
23.06.2018;07:00-08:00;395;23.06.2018;7;395
23.06.2018;08:00-09:00;444;23.06.2018;8;444
23.06.2018;09:00-10:00;480;23.06.2018;9;480
23.06.2018;10:00-11:00;493;23.06.2018;10;493
23.06.2018;11:00-12:00;492;23.06.2018;11;492
23.06.2018;12:00-13:00;486;23.06.2018;12;486
23.06.2018;13:00-14:00;487;23.06.2018;13;487
23.06.2018;14:00-15:00;490;23.06.2018;14;490
23.06.2018;15:00-16:00;484;23.06.2018;15;484
23.06.2018;16:00-17:00;476;23.06.2018;16;476
23.06.2018;17:00-18:00;473;23.06.2018;17;473
23.06.2018;18:00-19:00;478;23.06.2018;18;478
23.06.2018;19:00-20:00;483;23.06.2018;19;483
23.06.2018;20:00-21:00;487;23.06.2018;20;487
23.06.2018;21:00-22:00;488;23.06.2018;21;488
23.06.2018;22:00-23:00;474;23.06.2018;22;474
23.06.2018;23:00-24:00;437;23.06.2018;23;437
24.06.2018;00:00-01:00;398;24.06.2018;0;398
24.06.2018;01:00-02:00;372;24.06.2018;1;372
24.06.2018;02:00-03:00;359;24.06.2018;2;359
24.06.2018;03:00-04:00;339;24.06.2018;3;339
24.06.2018;04:00-05:00;328;24.06.2018;4;328
24.06.2018;05:00-06:00;333;24.06.2018;5;333
24.06.2018;06:00-07:00;346;24.06.2018;6;346
24.06.2018;07:00-08:00;375;24.06.2018;7;375
24.06.2018;08:00-09:00;419;24.06.2018;8;419
24.06.2018;09:00-10:00;457;24.06.2018;9;457
24.06.2018;10:00-11:00;473;24.06.2018;10;473
24.06.2018;11:00-12:00;475;24.06.2018;11;475
24.06.2018;12:00-13:00;472;24.06.2018;12;472
24.06.2018;13:00-14:00;472;24.06.2018;13;472
24.06.2018;14:00-15:00;465;24.06.2018;14;465
24.06.2018;15:00-16:00;462;24.06.2018;15;462
24.06.2018;16:00-17:00;458;24.06.2018;16;458
24.06.2018;17:00-18:00;454;24.06.2018;17;454
24.06.2018;18:00-19:00;456;24.06.2018;18;456
24.06.2018;19:00-20:00;462;24.06.2018;19;462
24.06.2018;20:00-21:00;463;24.06.2018;20;463
24.06.2018;21:00-22:00;467;24.06.2018;21;467
24.06.2018;22:00-23:00;467;24.06.2018;22;467
24.06.2018;23:00-24:00;429;24.06.2018;23;429
25.06.2018;00:00-01:00;384;25.06.2018;0;384
25.06.2018;01:00-02:00;360;25.06.2018;1;360
25.06.2018;02:00-03:00;350;25.06.2018;2;350
25.06.2018;03:00-04:00;335;25.06.2018;3;335
25.06.2018;04:00-05:00;330;25.06.2018;4;330
25.06.2018;05:00-06:00;346;25.06.2018;5;346
25.06.2018;06:00-07:00;391;25.06.2018;6;391
25.06.2018;07:00-08:00;450;25.06.2018;7;450
25.06.2018;08:00-09:00;516;25.06.2018;8;516
25.06.2018;09:00-10:00;553;25.06.2018;9;553
25.06.2018;10:00-11:00;559;25.06.2018;10;559
25.06.2018;11:00-12:00;553;25.06.2018;11;553
25.06.2018;12:00-13:00;538;25.06.2018;12;538
25.06.2018;13:00-14:00;546;25.06.2018;13;546
25.06.2018;14:00-15:00;542;25.06.2018;14;542
25.06.2018;15:00-16:00;530;25.06.2018;15;530
25.06.2018;16:00-17:00;515;25.06.2018;16;515
25.06.2018;17:00-18:00;496;25.06.2018;17;496
25.06.2018;18:00-19:00;488;25.06.2018;18;488
25.06.2018;19:00-20:00;487;25.06.2018;19;487
25.06.2018;20:00-21:00;492;25.06.2018;20;492
25.06.2018;21:00-22:00;498;25.06.2018;21;498
25.06.2018;22:00-23:00;498;25.06.2018;22;498
25.06.2018;23:00-24:00;453;25.06.2018;23;453
26.06.2018;00:00-01:00;405;26.06.2018;0;405
26.06.2018;01:00-02:00;379;26.06.2018;1;379
26.06.2018;02:00-03:00;364;26.06.2018;2;364
26.06.2018;03:00-04:00;345;26.06.2018;3;345
26.06.2018;04:00-05:00;340;26.06.2018;4;340
26.06.2018;05:00-06:00;357;26.06.2018;5;357
26.06.2018;06:00-07:00;400;26.06.2018;6;400
26.06.2018;07:00-08:00;456;26.06.2018;7;456
26.06.2018;08:00-09:00;520;26.06.2018;8;520
26.06.2018;09:00-10:00;555;26.06.2018;9;555
26.06.2018;10:00-11:00;556;26.06.2018;10;556
26.06.2018;11:00-12:00;556;26.06.2018;11;556
26.06.2018;12:00-13:00;542;26.06.2018;12;542
26.06.2018;13:00-14:00;550;26.06.2018;13;550
26.06.2018;14:00-15:00;546;26.06.2018;14;546
26.06.2018;15:00-16:00;535;26.06.2018;15;535
26.06.2018;16:00-17:00;522;26.06.2018;16;522
26.06.2018;17:00-18:00;504;26.06.2018;17;504
26.06.2018;18:00-19:00;500;26.06.2018;18;500
26.06.2018;19:00-20:00;496;26.06.2018;19;496
26.06.2018;20:00-21:00;495;26.06.2018;20;495
26.06.2018;21:00-22:00;501;26.06.2018;21;501
26.06.2018;22:00-23:00;501;26.06.2018;22;501
26.06.2018;23:00-24:00;457;26.06.2018;23;457
27.06.2018;00:00-01:00;402;27.06.2018;0;402
27.06.2018;01:00-02:00;378;27.06.2018;1;378
27.06.2018;02:00-03:00;362;27.06.2018;2;362
27.06.2018;03:00-04:00;343;27.06.2018;3;343
27.06.2018;04:00-05:00;336;27.06.2018;4;336
27.06.2018;05:00-06:00;352;27.06.2018;5;352
27.06.2018;06:00-07:00;392;27.06.2018;6;392
27.06.2018;07:00-08:00;451;27.06.2018;7;451
27.06.2018;08:00-09:00;505;27.06.2018;8;505
27.06.2018;09:00-10:00;542;27.06.2018;9;542
27.06.2018;10:00-11:00;545;27.06.2018;10;545
27.06.2018;11:00-12:00;542;27.06.2018;11;542
27.06.2018;12:00-13:00;536;27.06.2018;12;536
27.06.2018;13:00-14:00;549;27.06.2018;13;549
27.06.2018;14:00-15:00;543;27.06.2018;14;543
27.06.2018;15:00-16:00;534;27.06.2018;15;534
27.06.2018;16:00-17:00;519;27.06.2018;16;519
27.06.2018;17:00-18:00;504;27.06.2018;17;504
27.06.2018;18:00-19:00;494;27.06.2018;18;494
27.06.2018;19:00-20:00;483;27.06.2018;19;483
27.06.2018;20:00-21:00;490;27.06.2018;20;490
27.06.2018;21:00-22:00;497;27.06.2018;21;497
27.06.2018;22:00-23:00;498;27.06.2018;22;498
27.06.2018;23:00-24:00;455;27.06.2018;23;455
28.06.2018;00:00-01:00;401;28.06.2018;0;401
28.06.2018;01:00-02:00;373;28.06.2018;1;373
28.06.2018;02:00-03:00;355;28.06.2018;2;355
28.06.2018;03:00-04:00;336;28.06.2018;3;336
28.06.2018;04:00-05:00;333;28.06.2018;4;333
28.06.2018;05:00-06:00;347;28.06.2018;5;347
28.06.2018;06:00-07:00;388;28.06.2018;6;388
28.06.2018;07:00-08:00;447;28.06.2018;7;447
28.06.2018;08:00-09:00;512;28.06.2018;8;512
28.06.2018;09:00-10:00;545;28.06.2018;9;545
28.06.2018;10:00-11:00;547;28.06.2018;10;547
28.06.2018;11:00-12:00;548;28.06.2018;11;548
28.06.2018;12:00-13:00;535;28.06.2018;12;535
28.06.2018;13:00-14:00;548;28.06.2018;13;548
28.06.2018;14:00-15:00;544;28.06.2018;14;544
28.06.2018;15:00-16:00;532;28.06.2018;15;532
28.06.2018;16:00-17:00;518;28.06.2018;16;518
28.06.2018;17:00-18:00;501;28.06.2018;17;501
28.06.2018;18:00-19:00;494;28.06.2018;18;494
28.06.2018;19:00-20:00;493;28.06.2018;19;493
28.06.2018;20:00-21:00;496;28.06.2018;20;496
28.06.2018;21:00-22:00;501;28.06.2018;21;501
28.06.2018;22:00-23:00;505;28.06.2018;22;505
28.06.2018;23:00-24:00;456;28.06.2018;23;456
29.06.2018;00:00-01:00;402;29.06.2018;0;402
29.06.2018;01:00-02:00;376;29.06.2018;1;376
29.06.2018;02:00-03:00;362;29.06.2018;2;362
29.06.2018;03:00-04:00;343;29.06.2018;3;343
29.06.2018;04:00-05:00;338;29.06.2018;4;338
29.06.2018;05:00-06:00;353;29.06.2018;5;353
29.06.2018;06:00-07:00;395;29.06.2018;6;395
29.06.2018;07:00-08:00;451;29.06.2018;7;451
29.06.2018;08:00-09:00;511;29.06.2018;8;511
29.06.2018;09:00-10:00;548;29.06.2018;9;548
29.06.2018;10:00-11:00;554;29.06.2018;10;554
29.06.2018;11:00-12:00;554;29.06.2018;11;554
29.06.2018;12:00-13:00;545;29.06.2018;12;545
29.06.2018;13:00-14:00;556;29.06.2018;13;556
29.06.2018;14:00-15:00;551;29.06.2018;14;551
29.06.2018;15:00-16:00;540;29.06.2018;15;540
29.06.2018;16:00-17:00;520;29.06.2018;16;520
29.06.2018;17:00-18:00;503;29.06.2018;17;503
29.06.2018;18:00-19:00;500;29.06.2018;18;500
29.06.2018;19:00-20:00;500;29.06.2018;19;500
29.06.2018;20:00-21:00;503;29.06.2018;20;503
29.06.2018;21:00-22:00;504;29.06.2018;21;504
29.06.2018;22:00-23:00;502;29.06.2018;22;502
29.06.2018;23:00-24:00;453;29.06.2018;23;453
30.06.2018;00:00-01:00;403;30.06.2018;0;403
30.06.2018;01:00-02:00;374;30.06.2018;1;374
30.06.2018;02:00-03:00;362;30.06.2018;2;362
